breakpoints,cell_cycle_state,cell_id,correlation,correlation0,correlation1,correlation2,correlation3,coverage_breadth,coverage_depth,library_id,mean_insert_size,median_insert_size,norm_bk,num_unique_bk,paired_duplicate_reads,paired_mapped_reads,percent_duplicate_reads,ploidy,pvalue,r_G1b,r_S4,r_ratio,slope,slope0,slope1,slope2,slope3,slope_G1b,slope_S4,slope_ratio,standard_deviation_insert_size,total_duplicate_reads,total_mapped_reads,total_properly_paired,total_reads,training_context,unmapped_reads,unpaired_duplicate_reads,unpaired_mapped_reads
1.0,G1,SA928-A73044A-R08-C12,0.26918734505514025,-0.3768212355462388,-0.29360559816041415,-0.318302329158284,-0.17066544948212725,0.107096679897,0.11375,A73044A,216.406429,190.0,0.006576468573385854,0.0,433993,2469222,0.177683547885,1.9191105381888496,1.328388055792807e-91,-0.20194718394570182,-0.15946766617343608,-0.23221977266252494,76.97068131978637,0.011172055141310444,0.009337700590192545,1.2114396099360756,1.531053487033078,40.59988005976795,107.44851968321598,4.451790948190056,115.883185,888042,4998179,3772590,5484982,training,486803,20056,59734
1.0,G1,SA928-A73044A-R08-C16,0.28890813282742583,-0.30741947915116563,-0.23031846292909308,-0.25481193948285114,-0.12979889811732154,0.115060450031,0.122742,A73044A,219.853742,192.0,0.006576468573385854,0.0,517924,2697580,0.193861960257,1.9191105381888496,7.824689499451693e-106,-0.17345380691016915,-0.1454449253861523,-0.20182180208251888,72.7915326079836,0.011465566495572616,0.008979897226362514,1.2232326469640098,1.473366801154185,36.035768120537114,103.89756772995483,3.643038325508138,118.796604,1057862,5457183,4139474,5960762,training,503579,22014,62022
1.0,G1,SA928-A73044A-R08-C17,0.18422985396794664,-0.3571959438547397,-0.30122088997387303,-0.32214188654311116,-0.26355784925422293,0.106671064744,0.113424,A73044A,227.408416,199.0,0.006576468573385854,0.0,484514,2463033,0.198426189189,1.9191105381888496,4.90304727635268e-43,-0.21888912605584737,-0.1647980711173803,-0.23916461106724293,83.08483197010852,0.01136138493829842,0.009836713257552664,1.535889016712078,1.6113944098335642,39.25129184213499,104.77087051517846,3.974614203220769,123.670035,988082,4979888,3847675,5467502,training,487614,19054,53821
1.0,G1,SA928-A73044A-R08-C18,0.13736800838629518,-0.2949633125453209,-0.25378851436205796,-0.2716117971681383,-0.2650944399751621,0.12216855951,0.132433,A73044A,242.910535,212.0,0.006576468573385854,0.0,456959,2718757,0.16992545531199998,1.9191105381888496,1.6973375210658112e-24,-0.18089481443980968,-0.13137649777784696,-0.19345942428728188,83.31225387409553,0.01296115225829229,0.009838389677113018,1.6756550490933215,1.6116612768437122,31.888846587116696,96.54688886590658,2.6009205239673223,133.82676899999998,934582,5500460,4385787,6038330,training,537870,20664,62945
1.0,G1,SA928-A73044A-R08-C19,0.15941296989630147,-0.3434300435581824,-0.29495406020535064,-0.3149796672082443,-0.22765478942732353,0.10988490287999997,0.116945,A73044A,222.353417,194.0,0.006576468573385854,0.0,476623,2548079,0.188964603746,1.9191105381888496,1.6120403701990645e-32,-0.18902274020810983,-0.1447992123810579,-0.22270359873125017,82.73566310686962,0.011834632646326622,0.009790702060699078,1.4016200366312184,1.6040577434030898,35.163012357195036,100.9041761174084,3.5252121863271495,120.575458,974883,5159417,3934481,5671832,training,512415,21637,63258
1.0,G2,SA928-A73044A-R08-C21,0.11631465521013955,-0.24858589490967076,-0.21031053366651398,-0.2255430036301896,-0.21884305237156476,0.126981624339,0.137873,A73044A,241.999877,211.0,0.006576468573385854,0.0,495030,2841491,0.176047417854,1.9191105381888496,5.730820258657593e-18,-0.17645858437263903,-0.11783457060762259,-0.18751671628742597,86.43725332932394,0.013782026931689428,0.010061517808615143,1.7110465611422765,1.647107652732019,29.410499756252086,92.93250888102786,2.1533502226699213,133.171333,1011350,5745009,4580035,6263616,training,518607,21290,62027
347.0,S,SA928-A73044A-R08-C22,0.49574684088426885,0.19657764497553468,0.28485894325252115,0.2722405903790886,0.2644670266621461,0.093623687684,0.099988,A73044A,254.027417,221.0,2.2820345949648915,2.0,363774,2032785,0.180235370218,3.6401869158878504,0.0,0.06907067966954572,0.18133442715999576,0.1632924243813866,8.63685277191618,0.0035458657586440174,0.0022025635994325147,0.3830130962759518,0.36763064504063603,10.130436955254025,61.64178201428228,-2.257896071559539,142.70181200000005,740004,4106042,3314910,4427074,training,321032,12456,40472
184.0,S,SA928-A73044A-R08-C24,0.5496567962333798,0.24841461430702447,0.3757719797018213,0.36539467181049623,0.3773098015426969,0.128023038535,0.139558,A73044A,239.66249900000003,208.0,1.2100702175029971,2.0,533808,2914035,0.184637560828,1.882533032549146,0.0,0.13036439265728278,0.2823975715924343,0.269264897740034,-3.3062150846473215,0.003734590220774669,0.002590169144914683,0.4286859693307993,0.4418970286377861,6.1908511284356145,53.11184554851808,-3.3373981575051612,133.462753,1086912,5887113,4633045,6317316,training,430203,19296,59042
271.0,G2,SA928-A73044A-R08-C25,0.20829276700425128,-0.2948994884132761,-0.2679591734446332,-0.28873089232081206,-0.262922518936954,0.140862597573,0.154319,A73044A,236.089683,206.0,1.7822229833875665,2.0,578877,3237736,0.180745620392,5.9766355140186915,9.748820403451442e-55,-0.19626829552678315,-0.16467520355867568,-0.22193835650435978,25.249213947144693,0.015258391568956373,0.0030251043856412796,0.5051567565716001,0.49576958944410743,36.4806416870781,104.40835813234828,3.6125062908133954,128.928868,1183468,6548132,5161871,7156796,training,608664,25714,72659
347.0,G2,SA928-A73044A-R08-C32,0.3942019059808631,0.10264110154286762,0.13888096996280808,0.12476762380386612,0.11848769291788468,0.0931859424772,0.099632,A73044A,251.428427,219.0,2.2820345949648915,3.0,356660,2033590,0.177003961706,3.6714469867869806,3.7784594502860525e-203,0.013205980303654248,0.12111438010682891,0.08521999668430251,19.64306326583063,0.005273488792417285,0.003104768690693237,0.5334241231197021,0.5130579592653496,14.180736706764067,67.16069508485492,-1.371070389059507,140.135605,727815,4112117,3320530,4454146,training,342029,14495,44937
