breakpoints,cell_cycle_state,cell_id,correlation,correlation0,correlation1,correlation2,correlation3,coverage_breadth,coverage_depth,library_id,mean_insert_size,median_insert_size,paired_duplicate_reads,paired_mapped_reads,percent_duplicate_reads,ploidy,pvalue,slope,slope0,slope1,slope2,slope3,standard_deviation_insert_size,total_duplicate_reads,total_mapped_reads,total_properly_paired,total_reads,training_context,unmapped_reads,unpaired_duplicate_reads,unpaired_mapped_reads
191.0,S,SA1044-A96139A-R23-C30,0.8047335337340573,0.3231121708595262,0.5864187682975084,0.6013068599835192,0.5724217757128601,0.106410339788,0.116112,A96139A,292.926407,252.0,441762,2048977,0.229225641378,2.5961972284885593,0.0,439.9064973007823,0.015380096758425749,0.019304454638026495,3.3492333693146024,3.5357905207979106,172.920505,896807,4144785,3156866,4418732,training,273947,13283,46831
117.0,S,SA1044-A96139A-R23-C37,0.5528304650896773,0.05176642204856225,0.13653631108736697,0.15982596172196517,0.21959921104603758,0.022659102148,0.023273,A96139A,363.731772,312.0,80434,383092,0.226027370819,2.7381566226232676,0.0,235.40586835722505,8.652266738721659e-05,0.0027505700618142134,1.2648557180118083,0.6349763626117017,226.981079,163249,777105,634608,821216,training,44111,2381,10921
52.0,G2,SA1044-A96139A-R23-C43,0.7503412003670908,-0.017465066921986454,-0.06314201054826825,-0.00764035997004204,-0.12452462950908148,0.125338974146,0.138863,A96139A,297.867438,258.0,597996,2480965,0.257525255719,2.721398646471157,0.0,197.91533943044342,-8.368857845761308e-05,-0.0011690720740992991,-0.3172475932811874,-0.041790489862589784,172.795654,1213095,5013618,3927404,5377466,training,363848,17103,51687
50.0,G2,SA1044-A96139A-R23-C46,0.7554331104646981,-0.037211342371414144,-0.05262875393651221,0.002880046842204206,-0.1180621541130232,0.113699911388,0.124726,A96139A,301.669275,261.0,449534,2128607,0.226324938374,2.753625523686755,0.0,195.03275576669463,-0.0010927042506004244,-0.0011714054222743725,-0.3158636389157323,-0.04449556506874849,174.579544,912423,4301351,3406011,4638838,training,337487,13355,44137
55.0,G2,SA1044-A96139A-R23-C47,0.7275559842472445,-0.05601868386371897,-0.11352595913421513,-0.06216470546798198,-0.1752480705103576,0.108212127217,0.1182,A96139A,307.474266,266.0,454336,2044769,0.237761189773,2.7558814050918468,0.0,184.7187676517655,-0.0016127745325245136,-0.0021071778896290033,-0.47965242091544874,-0.20767257649942372,179.756328,923214,4137126,3274905,4427084,training,289958,14542,47588
61.0,G2,SA1044-A96139A-R23-C48,0.7879851569925059,-0.00861499096330303,0.040687574110499856,0.09916171927133056,-0.024444280096575635,0.113446820512,0.124832,A96139A,295.412983,256.0,429778,2126367,0.216353413685,2.7094747019013856,0.0,208.8505003736649,-2.2424539461876507e-05,-0.00012421610110097966,-0.12888538582519277,0.13922224052718293,170.898682,872892,4297220,3366793,4617130,training,319910,13336,44485
138.0,S,SA1044-A96139A-R23-C50,0.804760583283221,0.23692109358479488,0.4381857515947321,0.46711541570504383,0.41944021300322176,0.101823931043,0.111142,A96139A,307.743783,265.0,402579,1895312,0.227601830981,2.746857879471479,0.0,318.50695493933176,0.008768263708950586,0.01050444308416927,1.8424195996892783,1.9845431654877133,181.521139,817198,3830514,3025164,4087170,training,256656,12040,39890
195.0,S,SA1044-A96139A-R24-C29,0.8285581481362654,0.3437240782571347,0.6181230090095979,0.6337001984672558,0.6135599286836201,0.130008451597,0.144836,A96139A,279.96892,239.0,520700,2550825,0.217333850131,2.693038994521431,0.0,418.54450810499293,0.019812679921936867,0.01881106731100195,3.2292523299565046,3.4371323173430794,168.451168,1056067,5149658,3838005,5440758,training,291100,14667,48008
206.0,S,SA1044-A96139A-R24-C30,0.813072863828886,0.2972893474239819,0.5482519166282621,0.5683620059406798,0.5412748750971618,0.140788964479,0.15771400000000002,A96139A,283.091528,242.0,600945,2793496,0.22835203531,2.5857234933934903,0.0,380.42086344752533,0.01693086165576298,0.01523886656937325,2.605449110212989,2.8156232769165785,169.622241,1217579,5638798,4237052,5939038,training,300240,15689,51806
86.0,G2,SA1044-A96139A-R24-C43,0.7671946296343815,0.05970400534667188,0.0542684882544682,0.10438327368727426,0.0002167341929207565,0.121423543101,0.133981,A96139A,308.577859,267.0,556170,2343714,0.253676493873,2.6814373187238156,0.0,217.43714529856285,0.0026387629514364333,0.0006481197186170171,0.029984279717226742,0.2736852444664753,179.817207,1128155,4736714,3768205,5098602,training,361888,15815,49286
58.0,G2,SA1044-A96139A-R24-C45,0.5673764938050485,-0.06797243848783315,-0.11868144816693078,-0.08279857102178932,-0.03241956105187934,0.0566785107297,0.059763,A96139A,352.784649,306.0,193132,964433,0.215098318741,2.8151788591685465,0.0,172.15145635923753,-0.0015627184751980875,-0.003198778301437464,-0.015375357418882003,-0.3981690305846802,209.46095,392457,1953595,1619324,2087290,training,133695,6193,24729
52.0,G2,SA1044-A96139A-R24-C47,0.7483183542344988,-0.01920209694536373,-0.06325458040633263,-0.009834194581669856,-0.09906452147296492,0.109944458129,0.119503,A96139A,281.325538,243.0,481109,2141573,0.239581414303,2.720915243312923,0.0,208.84490605773243,0.0004934307721445835,-0.0005056573690393948,-0.15942035185601985,0.07709984978773511,164.038352,976532,4326187,3289019,4655466,training,329279,14314,43041
53.0,G2,SA1044-A96139A-R24-C49,-0.07451382606712323,-0.3898155013340312,-0.5844332558504123,-0.5691392326594245,-0.4237807089500256,0.0267244896355,0.027511,A96139A,381.662926,334.0,86253,432117,0.214663296319,4.285852400902352,5.0836315516945767e-08,-18.580870696943695,-0.004309016880904079,-0.01462628368969092,-1.439094343204855,-2.438886364154279,226.285243,174922,875875,744565,928334,training,52459,2416,11640
52.0,G1,SA1044-A96139A-R25-C08,0.7076638137769738,-0.15801944985124128,-0.4585753868988394,-0.408412232427434,-0.46593839371668866,0.111023283856,0.11981300000000003,A96139A,271.78608,232.0,412002,2115317,0.208128724505,2.721398646471157,0.0,137.70706099099178,-0.005200259235575763,-0.006613923887114414,-1.1545264643153499,-0.9906876897969826,161.607689,836857,4272381,3158370,4644646,training,372265,12853,41746
51.0,G1,SA1044-A96139A-R25-C21,0.6644217374370156,-0.1579080660429853,-0.4671487650208414,-0.42169322492464123,-0.48358432643025834,0.108376172673,0.116738,A96139A,275.09592200000003,236.0,403292,2053388,0.210385633167,2.7281662906864326,0.0,130.17172307293993,-0.005494617954838053,-0.007224931665273123,-1.2904768755482938,-1.0975892655894102,162.84561599999995,820115,4151562,3100550,4460820,training,309258,13531,44786
53.0,S,SA1044-A96139A-R25-C24,0.6783193609801939,-0.1548825198928576,-0.461246234076939,-0.41361531748961683,-0.4772688352948988,0.109135259247,0.117879,A96139A,276.325955,236.0,474031,2142730,0.237061945261,2.7225265871737028,0.0,136.67320648729117,-0.005192654801566195,-0.006811898445212362,-1.219106709904596,-1.0240398778659527,165.374358,963430,4334134,3216854,4665942,training,331808,15368,48673
227.0,S,SA1044-A96139A-R25-C26,0.8360907601637794,0.355275668146486,0.6271670984802694,0.6430073525008556,0.6190717299464394,0.120005654958,0.132553,A96139A,291.664156,249.0,450066,2279905,0.210753669107,2.597808572349339,0.0,432.6064481091896,0.01846676652729702,0.01946424320689908,3.3669200812328355,3.5562525511478333,176.575091,913103,4606093,3504302,4852686,training,246593,12971,46283
69.0,S,SA1044-A96139A-R25-C27,0.7713104662753171,0.14658566731668013,0.3415421787773807,0.3721766105249457,0.3218397469092033,0.0986530734419,0.107182,A96139A,330.512407,284.0,340224,1755634,0.208371393822,2.6981952948759265,0.0,298.8199315503045,0.005295255857259982,0.007319852487061262,1.4602037729597361,1.4415492956404075,199.687827,691287,3553554,2855247,3777606,training,224052,10839,42286
310.0,S,SA1044-A96139A-R25-C31,0.8303514689482828,0.32650168204232105,0.6065850174755646,0.6216772625175858,0.5992823879525956,0.124239016992,0.137011,A96139A,276.152923,237.0,481340,2408486,0.213669066818,5.874637447631325,0.0,299.66313013668633,0.013483634646718754,0.012640163936186138,2.164443723115867,2.3228633878164153,164.060297,977242,4866639,3630573,5134968,training,268329,14562,49666
299.0,S,SA1044-A96139A-R25-C33,0.7948751794794953,0.25161510967286194,0.5264077687799541,0.5457793211490466,0.5093230940370085,0.07914913487389999,0.084651,A96139A,321.06393,276.0,253761,1390732,0.196408939706,3.719948436996455,0.0,280.61075961260684,0.00847280392713754,0.010717945997715432,1.9993604036404746,1.9917014371811987,193.840438,517526,2822510,2231929,3032040,training,209530,10004,41045
54.0,G2,SA1044-A96139A-R25-C47,0.01695217575254425,-0.3096062958178834,-0.5221725964852395,-0.5045944842750402,-0.33432394343447785,0.0231424455375,0.023784,A96139A,380.486325,335.0,74149,374397,0.214044729611,2.7476635514018692,0.21078964918042914,-0.8521794576904039,-0.003173965242921716,-0.01911884053505835,-1.6415423916536631,-3.1696013301763024,223.920383,150800,760570,645312,811444,training,50874,2502,11776
41.0,G2,SA1044-A96139A-R25-C51,-0.03768648125960249,-0.3351975827135762,-0.5678794308226127,-0.5517282928247639,-0.34644150522139516,0.0248038531578,0.025508000000000003,A96139A,386.337759,342.0,76644,394853,0.208997865675,2.8008378988076057,0.0053895877999514084,-18.979514656481125,-0.0036358703301826736,-0.020509329785741836,-1.535323044849846,-3.414118306370941,223.339752,155641,801190,688630,853574,training,52384,2353,11484
136.0,S,SA1044-A96139A-R26-C11,0.6669527167391698,0.10519244343598212,0.12537591368023193,0.15441401767927412,0.07912680164375525,0.08413821254899999,0.090047,A96139A,319.025996,272.0,322290,1534521,0.224541409288,2.762649049307122,0.0,298.12770231470466,0.005408010295619149,0.00653813527361501,1.1764036255196497,1.314479490684598,195.06363,653700,3101950,2437426,3316668,training,214718,9120,32907
55.0,G1,SA1044-A96139A-R26-C15,0.6596787548239004,-0.16656872480347515,-0.48064568399458213,-0.43639622442223325,-0.5161087035017414,0.108383574275,0.116999,A96139A,288.3961720000001,246.0,446923,2073572,0.229852968813,2.7257492748952625,0.0,128.52912043919875,-0.005647186287690271,-0.007427747441632901,-1.3972634447559305,-1.1325249946285147,173.929664,906697,4187752,3167670,4580104,training,392352,12851,40607
55.0,G1,SA1044-A96139A-R26-C17,0.7569861993328425,-0.129640322397308,-0.41695152684451997,-0.3586431655440858,-0.38827528311986714,0.127678548138,0.139688,A96139A,258.128198,221.0,578672,2611425,0.236789817399,2.7002900418949403,0.0,153.50693587633867,-0.004451431605503517,-0.00544939857166145,-0.8717225652934277,-0.7854326509156472,152.393199,1173138,5268909,3786349,5614044,training,345135,15794,46059
150.0,S,SA1044-A96139A-R26-C25,0.7679795910596464,0.13116476520198114,0.1542682675152235,0.19398016694449222,0.12572492436470625,0.132175442319,0.146676,A96139A,289.042159,248.0,514791,2541155,0.216475803472,2.6553335481791813,0.0,242.75833435945594,0.00598846162515517,0.0033614811651109973,0.5097053872667432,0.7428735348096449,172.37059,1044318,5129765,3910453,5484096,training,354331,14736,47455
50.0,S,SA1044-A96139A-R26-C28,0.6819678065781349,-0.10553115102722205,-0.2893257007466518,-0.23841160678600506,-0.28262248878794005,0.116061655977,0.12545,A96139A,265.903841,227.0,507365,2311028,0.233890641939,2.7207541089268448,0.0,163.60156220678738,-0.003648990933837234,-0.0044798312577333365,-0.7504736040110074,-0.6166558541538354,158.779927,1028917,4665519,3393215,4991390,training,325871,14187,43462
185.0,S,SA1044-A96139A-R26-C29,0.7900706738470404,0.18492380138769055,0.46564526193256667,0.4903657484715168,0.45232258465389497,0.116234639276,0.12785,A96139A,288.587599,246.0,434702,2211850,0.209722977506,2.8406380921688688,0.0,314.62102587882356,0.008441573868519694,0.010745240211639258,1.8225927313829002,2.021079914342702,173.983688,882871,4470359,3381199,4757174,training,286815,13467,46659
397.0,S,SA1044-A96139A-R26-C31,0.8574630699138515,0.36612434460615534,0.6577928350809215,0.6745811536134633,0.6525025565566391,0.130025481844,0.144431,A96139A,279.399695,240.0,553857,2578049,0.228498795183,3.647921366419594,0.0,305.49368354823423,0.02047549092076381,0.013284404582398856,2.279199116839047,2.435274420246562,166.043094,1122833,5206185,3895426,5503354,training,297169,15119,50087
160.0,S,SA1044-A96139A-R26-C34,0.8232950280786556,0.2841864454658649,0.5335404124210275,0.5571106894508873,0.5390627666190612,0.0920309742187,0.100118,A96139A,257.745712,224.0,336254,1783121,0.201550346679,2.632774734128263,0.0,373.356376367122,0.010256049119810083,0.014517988460848735,2.516566798948603,2.6921038820732823,146.14338700000005,682667,3599583,2611257,3833964,training,234381,10159,33340
38.0,G2,SA1044-A96139A-R26-C43,0.03267357334352895,-0.2957212862343596,-0.54901253079925,-0.531274407134809,-0.40118101725188493,0.0282390694948,0.029099,A96139A,371.5195470000001,328.0,104837,471365,0.239144094706,2.7447631324524653,0.015847460400458473,4.049338746795704,-0.0035445410985298167,-0.01855563262126852,-1.9220188543230392,-3.0725905255706683,215.750615,212422,954872,812108,1016596,training,61724,2748,12142
55.0,G2,SA1044-A96139A-R26-C45,0.5399473009360118,-0.08923071566634071,-0.2019407089027841,-0.1659831780249897,-0.21788158589851633,0.0473519665317,0.049401,A96139A,325.091507,285.0,153091,799005,0.205901563903,2.7415404447309055,0.0,147.93901761606276,-0.0017889516119672425,-0.005277644630871546,-0.9181317567602976,-0.7615555739293725,184.92618,310842,1616724,1329168,1764908,training,148184,4660,18714
121.0,G2,SA1044-A96139A-R26-C46,-0.04088238695838419,-0.33996802048252234,-0.5885572700264465,-0.5724840706675083,-0.48644184271510643,0.0268674567231,0.027667,A96139A,370.606405,321.0,84544,438879,0.206784614711,4.646793425717048,0.002731626047122082,-8.600539456907965,-0.0038750300760020816,-0.012519208442320788,-1.5886085670419963,-2.081539267271629,223.934348,171420,890279,743242,943026,training,52747,2332,12521
74.0,G2,SA1044-A96139A-R26-C47,0.19417351028453905,-0.2047965447569142,-0.3213809388851672,-0.30132186000181277,-0.15933768711503152,0.022364142165200003,0.02296,A96139A,377.315617,329.0,77009,370209,0.223736991145,2.894295842732839,1.8571987213539995e-47,66.2205576032518,-0.00218617065937603,-0.012104044570614717,-0.7922599297352741,-1.9556205646491513,227.52104900000003,156318,751123,627464,801330,training,50207,2300,10705
45.0,G2,SA1044-A96139A-R26-C48,-0.043097261270864655,-0.32670418302910736,-0.5759474240167545,-0.5601795567427821,-0.4212824918592135,0.0269591700557,0.027757,A96139A,375.998245,332.0,80041,429026,0.200742442096,2.720431840154689,0.0014592987406474652,-20.786813778122013,-0.003851813789952892,-0.020847360040330817,-2.113293981811788,-3.471774145326035,217.18647400000003,162186,869024,743352,923042,training,54018,2104,10972
255.0,S,SA1044-A96139A-R27-C30,0.8453178959563385,0.3606566617564595,0.6513656957347799,0.6637564297841553,0.6497648351952635,0.12688913363600002,0.140855,A96139A,271.055742,231.0,543096,2550221,0.226269090011,5.126329358685143,0.0,307.10109662766786,0.023025883673876642,0.014904860008530516,2.5624641687818173,2.7083620302131437,162.533243,1101749,5150403,3773668,5461844,training,311441,15557,49961
151.0,S,SA1044-A96139A-R27-C33,0.6428075804924489,0.09492255106511507,0.24500734898415558,0.2695210455338523,0.29992612039101935,0.0527053367868,0.055373,A96139A,354.066308,303.0,182865,909674,0.215967258311,2.806961005478569,0.0,257.3749969898519,0.0010729261392371779,0.005437194883832274,1.487236845499285,1.0973000745238193,216.903275,372555,1846943,1504981,1973758,training,126815,6825,27594
49.0,S,SA1044-A96139A-R27-C34,0.7626911794768536,0.01300633880821372,0.025624426271199548,0.07821516367493762,0.09979973168204688,0.0829140041958,0.088563,A96139A,231.909745,204.0,325300,1667095,0.207805329427,2.7251047373509505,0.0,211.73634875291268,0.0006192241623595809,0.00012095733841700743,0.19097943684882682,0.18231076961685705,125.886075,660236,3363139,2312858,3651094,training,287955,9636,28948
52.0,G2,SA1044-A96139A-R27-C40,0.7283491314316306,-0.01604403874613383,-0.05610600013893404,-0.005161116120534097,-0.11216426540257883,0.105313325613,0.114909,A96139A,310.612959,270.0,406821,1937742,0.224885284611,2.7263938124395746,0.0,194.63143049751878,-0.0003788961935822905,-0.0013971542745909637,-0.3334848165756548,-0.08255156897812711,179.435398,826474,3919047,3141005,4209150,training,290103,12832,43563
137.0,G2,SA1044-A96139A-R27-C41,0.3201269246261378,-0.1409095841776804,-0.2791239906306311,-0.25556859374800367,-0.1125365708731594,0.0276870577812,0.028499,A96139A,373.021815,325.0,92127,452875,0.219933736641,2.600708991298743,3.934098919072123e-130,107.83715996301937,-0.0020369059429428036,-0.009712571773454526,-0.4614290391188976,-1.527673578718189,222.117365,186748,917249,775276,970052,training,52803,2494,11499
117.0,S,SA1044-A96139A-R27-C45,0.693927641199765,0.15360465148779945,0.2956102477225531,0.3212818530190453,0.3484981874559862,0.047969590493800014,0.050302,A96139A,352.0770990000001,302.0,158254,819006,0.207774729541,2.821785368997744,0.0,281.0263422759241,0.0020801784496996384,0.007441244177689533,1.8604291316741821,1.4483575539609075,216.561642,322084,1661434,1348572,1765132,training,103698,5576,23422
67.0,G2,SA1044-A96139A-R27-C46,0.7037189918996417,-0.02140328309503747,-0.10009370103172285,-0.052141877842119086,-0.14805676909002244,0.103912018468,0.112832,A96139A,297.0542930000001,254.0,389721,1932924,0.216104088161,2.7130196583951016,0.0,192.5897339183458,-0.0006487762612024304,-0.0016743362371083603,-0.403304317484531,-0.12944791299692787,177.270163,790768,3905767,3017364,4190942,training,285175,11326,39918
121.0,G2,SA1044-A96139A-R27-C47,0.5065150069649075,-0.13303236058979367,-0.2732846143419481,-0.2377291143210086,-0.24791492699874654,0.061912680774800014,0.06552100000000001,A96139A,344.363782,295.0,239866,1099233,0.234033135481,4.574766355140187,0.0,87.908676316027,-0.003230438147269963,-0.003941166504258887,-0.5664401698570568,-0.5855350314977142,209.835933,487482,2227582,1804724,2387390,training,159808,7750,29116
49.0,G2,SA1044-A96139A-R27-C50,0.637999704552433,-0.08023004054172186,-0.18206446336928425,-0.1387923256602937,-0.22974184254151966,0.0891944900262,0.096061,A96139A,314.207526,268.0,336410,1631729,0.221136847515,2.6967450854012247,0.0,175.56372272399838,-0.0027642090047795085,-0.0035720398785321896,-0.7462532051164947,-0.45731507409275185,191.007743,682870,3300039,2586412,3527896,training,227857,10050,36580
52.0,G2,SA1044-A96139A-R27-C51,0.72808751004318,-0.027214040460640222,-0.095295731742835,-0.04280410829483941,-0.15201217465472316,0.1002127593,0.109048,A96139A,301.040371,257.0,391673,1884084,0.221840803989,2.729455365775056,0.0,193.3175866883348,-0.0002947965463228781,-0.0016420742578025609,-0.4033555237523806,-0.12381378677053154,182.081301,794932,3808010,2925954,4087118,training,279108,11586,39842
40.0,G2,SA1044-A96139A-R27-C53,0.36603742619611895,-0.06219956033186856,-0.13122582954866358,-0.10792101430363672,-0.09589454060488842,0.0288399127923,0.029852,A96139A,350.355732,301.0,105115,494839,0.227978432735,2.7550757331614566,1.8192982732337806e-172,152.67998296565256,-0.000885374995271615,-0.005273545673149923,-0.546619755585091,-0.7564700236739897,212.322422,213445,1003187,819880,1076592,training,73405,3215,13509
302.0,S,SA1044-A96139A-R28-C24,0.8495505631759817,0.35936461684120113,0.6780115515079714,0.6909226290388073,0.6723848949048876,0.134979984501,0.151247,A96139A,284.478217,241.0,705302,2824033,0.266856923119,3.941669352239768,0.0,325.4633017165193,0.02182332564011137,0.015440490531703382,2.660328608982974,2.8088839189403125,173.141385,1430688,5708086,4257367,6043702,training,335616,20084,60019
51.0,S,SA1044-A96139A-R28-C26,0.7440109388862115,-0.09318008673360288,-0.26648955174294314,-0.20700311842378905,-0.25859616687247766,0.126910740142,0.138823,A96139A,265.246985,227.0,588095,2580258,0.241979870211,2.7230099903319367,0.0,174.45510168292193,-0.0027783002137041638,-0.0034820701366465516,-0.5796222185996177,-0.44282862760034336,157.273316,1192724,5208301,3792551,5706382,training,498081,16534,47785
167.0,S,SA1044-A96139A-R28-C29,0.8226290873084323,0.360124021434274,0.6147469131154262,0.6289016709659765,0.6056449991965472,0.120699665798,0.133292,A96139A,286.010627,243.0,492036,2352039,0.223131289262,2.5863680309378023,0.0,450.21089714632217,0.020052695767377705,0.020350461140540965,3.501455683043359,3.717002291528482,173.251611,998093,4752248,3566748,5070888,training,318640,14021,48169
88.0,S,SA1044-A96139A-R28-C33,0.6375622507278277,-0.016651882297510318,-0.07180851006302572,-0.032943853189107315,-0.10318237708261768,0.0967770144771,0.10467,A96139A,321.535619,277.0,365651,1766360,0.222091734034,2.7302610377054464,0.0,183.3251031662751,-0.0013136471195749299,-0.001916420299140627,-0.3770758931848315,-0.17725556878306784,192.081858,744163,3578868,2850010,3798704,training,219836,12861,46148
128.0,S,SA1044-A96139A-R28-C34,0.8311242065986421,0.25885533840436065,0.527909321514864,0.553733738756199,0.5269883983268132,0.0852169433296,0.092368,A96139A,265.612909,231.0,331899,1648711,0.21516671714,2.7602320335159525,0.0,350.5301333861654,0.00877036574170482,0.013158049047663935,2.2590598553942165,2.449306861958553,151.65041000000005,673357,3328512,2451010,3591614,training,263102,9559,31090
53.0,G2,SA1044-A96139A-R28-C39,0.7078643489924312,-0.05895818413474389,-0.16954960779505454,-0.1185873743980259,-0.2290635143253857,0.0968710477044,0.105014,A96139A,307.730619,263.0,398277,1823124,0.235092486363,2.722204318401547,0.0,177.79455235493393,-0.0016067085104044788,-0.0029849446085592627,-0.6485430079875795,-0.35843519642073723,186.206666,808315,3686111,2862003,3966282,training,280171,11761,39863
57.0,G2,SA1044-A96139A-R28-C40,0.7420568978396176,0.005273309645382293,-0.028889643919312043,0.022594884958113168,-0.08000772320005752,0.0963001727966,0.104466,A96139A,295.573913,253.0,388406,1827812,0.227134520145,2.7044795359329683,0.0,205.33218285310537,0.000548398146388642,-0.0006069296256265319,-0.2107363569366494,0.05700746740401547,177.903025,788182,3694718,2815514,3948890,training,254172,11370,39094
49.0,G2,SA1044-A96139A-R28-C41,0.6874750816212958,-0.050515742492239245,-0.1614711085833388,-0.1114601890553504,-0.21995567952384323,0.0876297535273,0.094352,A96139A,306.333507,262.0,345383,1628149,0.228343804025,2.7455688043828554,0.0,174.08850105412284,-0.0013869520735966163,-0.003090511850275898,-0.6660434512839226,-0.3785401090495863,185.10566,700904,3291887,2554500,3514468,training,222581,10138,35589
52.0,G2,SA1044-A96139A-R28-C42,0.6919586178260136,-0.10158662519194826,-0.20411080958821418,-0.15346982071166715,-0.2594458324691907,0.0954696473593,0.10356,A96139A,314.705366,269.0,413640,1805437,0.246167823135,2.724460199806639,0.0,170.50316716118218,-0.0028109643475141334,-0.003622685685021621,-0.7511873508223219,-0.4697370537770502,190.657526,839309,3651058,2864586,3916268,training,265210,12029,40184
50.0,G2,SA1044-A96139A-R28-C44,0.6566102172234868,-0.09213649704625633,-0.2163778573709983,-0.16931680110550326,-0.27049986027126993,0.0938053016479,0.101495,A96139A,307.042318,263.0,396903,1774160,0.23968329024,2.7581372864969382,0.0,166.14705719306613,-0.0031057056245549926,-0.003973762396051364,-0.8280774606167017,-0.5309522458467598,184.273269,804903,3586754,2793874,3838152,training,251398,11097,38434
49.0,G2,SA1044-A96139A-R28-C45,0.5110019814359548,-0.08542651629542959,-0.21354181536506392,-0.1792277388570796,-0.16202629668735333,0.051182314060699986,0.053775,A96139A,349.107478,301.0,175989,880176,0.215288547714,2.73396712858524,0.0,147.12575751708508,-0.0017785194322581682,-0.005642602396367961,-0.6317421542058639,-0.8225897619963142,212.303864,357661,1784159,1451068,1900616,training,116457,5683,23807
102.0,S,SA1044-A96139A-R28-C48,0.7678567044801651,0.14245785472168856,0.2647789328670907,0.3014785220424618,0.23363398794874013,0.0947773863884,0.102823,A96139A,300.681098,256.0,359256,1770654,0.217388559391,2.6980341604898483,0.0,275.76009105719976,0.004652120204549549,0.005964473105703879,0.9752057464022326,1.2001770380923655,183.025247,729209,3579687,2739567,3822094,training,242407,10697,38379
101.0,G2,SA1044-A96139A-R28-C53,0.4077878166058464,-0.09779147650775923,-0.10446480558848706,-0.08008858489522712,-0.027824778218246,0.0295571323533,0.030682,A96139A,358.6425490000001,310.0,110591,508760,0.233229354881,3.1711247180148243,1.68672206616534e-217,137.8363185031239,-0.0014840270677936695,-0.004091650448890342,-0.13683401464498074,-0.5725567872940526,217.398193,224547,1031625,848713,1109718,training,78093,3365,14104
315.0,S,SA1044-A96139A-R29-C23,0.8472592484881161,0.3367514664304475,0.6580238544350089,0.6710255923584679,0.6531580445733327,0.13031766291,0.145025,A96139A,278.116319,236.0,583130,2627006,0.236823817241,3.762649049307122,0.0,336.9115336423296,0.02215649990336791,0.015516407330111979,2.6656689549843464,2.8307571059452283,169.165598,1181115,5302579,3920618,5611838,training,309259,14855,48567
187.0,S,SA1044-A96139A-R29-C24,0.8226730158080724,0.3138573243036797,0.5848678717285335,0.6032932087477181,0.5767688765835377,0.13709482751,0.15370599999999998,A96139A,289.182857,246.0,707941,2846285,0.266283754658,2.6392201095713825,0.0,398.21158197963484,0.018753958747641537,0.016900985619240243,2.9049360525769172,3.105044932065532,175.319502,1436753,5753280,4336904,6177216,training,423936,20871,60710
53.0,S,SA1044-A96139A-R29-C26,0.750870555721446,-0.11917867230381887,-0.2960196954573057,-0.23544318290259106,-0.291303622021116,0.129098778865,0.14161500000000002,A96139A,267.04384300000004,228.0,594782,2620673,0.241241710047,2.7566870770222365,0.0,166.21304262438494,-0.004826369824078855,-0.003940056330507651,-0.665279442840529,-0.525248995735493,158.650173,1205949,5288932,3865395,5810130,training,521198,16385,47586
165.0,S,SA1044-A96139A-R29-C28,0.7664064243540791,0.13059263616915154,0.1717662395387569,0.21261311685102066,0.13925505628019924,0.132339502437,0.147005,A96139A,294.916973,252.0,597725,2613999,0.244656027741,2.686754753464389,0.0,243.79240601115,0.006002145481070812,0.0033311938598146623,0.49938568823601165,0.7389213232455666,177.610591,1212006,5280296,4045556,5605892,training,325596,16556,52297
158.0,S,SA1044-A96139A-R29-C29,0.7971523943271794,0.2236120020873732,0.4053782610667875,0.4344081872575004,0.38899197478117153,0.124193894587,0.13729,A96139A,293.94309,251.0,492770,2381732,0.221042684679,2.7144698678698034,0.0,312.15178825143624,0.010269159482581568,0.009896276528889124,1.6753895283511384,1.8790172483145386,177.05687,999720,4811868,3677068,5120112,training,308244,14180,48403
57.0,S,SA1044-A96139A-R29-C30,0.7120944409842312,-0.0482318145708165,-0.14876959095227196,-0.0969020190259485,-0.1984057361148505,0.13589978818499998,0.151238,A96139A,292.005906,250.0,573058,2656821,0.229997794669,2.7273606187560424,0.0,179.3158621906839,-0.0019534883925351257,-0.0027366056990547915,-0.5838230393267568,-0.3162698809762128,173.968823,1163196,5368808,4113443,5747082,training,378274,17080,55166
237.0,S,SA1044-A96139A-R29-C31,0.8421732987581009,0.35077192179995886,0.6360453805685109,0.652395913402659,0.6335560829708942,0.14078570105799998,0.15824100000000002,A96139A,276.023909,235.0,649310,2884193,0.239795252686,2.694005800837899,0.0,426.0239441373968,0.021985565594712958,0.01935852946187862,3.3231049819153653,3.5338022258110717,166.286995,1316762,5824936,4307415,6194910,training,369974,18142,56550
64.0,S,SA1044-A96139A-R29-C33,0.6544767649322515,0.068220374263946,0.06697427892179791,0.09888611009786293,0.023116925202930395,0.07116449406510003,0.07561799999999999,A96139A,317.844473,272.0,262598,1280497,0.220180387097,2.7736061875604254,0.0,276.13004815858204,0.0033079159544122643,0.00471548257004465,0.8378119769888849,0.9957125037336281,192.384713,533932,2593201,2044088,2808842,training,215641,8736,32207
66.0,G2,SA1044-A96139A-R29-C45,0.5112188308492867,-0.07371743135056735,-0.20398631812916204,-0.17006624740852022,-0.10433733902036117,0.0484841725253,0.050834,A96139A,359.025519,309.0,166460,828091,0.216295855781,2.7864969384466645,0.0,146.06595653294247,-0.0013973293663494058,-0.005397089137930747,-0.3407279663437054,-0.7827737892082374,219.68899700000003,338197,1678169,1373103,1807838,training,129669,5277,21987
