PC1,PC2,PC3,breakpoints,cell_cycle_state,cell_id,correlation,correlation0,correlation1,correlation2,correlation3,coverage_breadth,coverage_depth,library_id,mean_insert_size,median_insert_size,num_unique_bk,paired_duplicate_reads,paired_mapped_reads,percent_duplicate_reads,ploidy,pvalue,r_G1b,r_S4,r_ratio,slope,slope0,slope1,slope2,slope3,standard_deviation_insert_size,total_duplicate_reads,total_mapped_reads,total_properly_paired,total_reads,training_context,unmapped_reads,unpaired_duplicate_reads,unpaired_mapped_reads
-0.009783727049477607,-0.011473749786898498,-0.0005105353041711722,62.0,G2,SA1044-A96147A-R61-C49,0.5946026621452407,-0.13176471147745394,-0.2895049908170718,-0.2672737874596218,-0.1434654394276038,0.0544684466211,0.057445,A96147A,305.299284,260.0,5.0,188966,979544,0.209017218506,2.7885916854656783,0.0,-0.20442765371334962,-0.15330117200732746,-0.2324323948756715,-13.298126494376165,0.0061409657538670295,0.009001608564981018,1.3138686004597049,1.4855751298130682,184.093814,385125,1986932,1543376,2156446,training,169514,7193,27844
-0.11017032358032948,0.043435107220866964,0.002641025183083333,45.0,G2,SA1044-A96147A-R62-C40,0.6147380790945524,-0.2254919088602433,-0.3657268661374439,-0.3427165420810034,-0.3417164926864132,0.0630028892047,0.06665499999999999,A96147A,263.908355,225.0,1.0,260041,1231729,0.226122998214,2.0981308411214954,0.0,-0.2258791424236436,-0.18134524950405365,-0.25291302081241773,-10.704590569037242,0.009879724558043262,0.012405692664883056,2.05029522686026,2.0502804310121308,156.86014699999996,529165,2492524,1800672,2730116,training,237592,9083,29066
0.0197475092126242,0.017521516202666756,-0.020495223603435968,152.0,G2,SA1044-A96147A-R62-C43,0.7439008047053509,0.04376849672865059,0.1954177828975559,0.2155177321778677,0.3240604570145802,0.0638922899108,0.067946,A96147A,307.926998,262.0,22.0,271558,1203109,0.243321857551,2.825491459877538,0.0,0.027990995731066892,0.2083109970492098,0.15941859843655423,-64.13319267028325,0.004435540306509217,0.003853435814339605,0.39768038631168606,0.6142539119216811,188.395942,552364,2438179,1883504,2622646,training,184467,9248,31960
-0.019756258302738944,-0.011733109587166064,-0.0011311584641102816,57.0,G2,SA1044-A96147A-R62-C47,0.5635135117102947,-0.15182561183423793,-0.3426823630752797,-0.32167848791655107,-0.18369171598547343,0.0567744125089,0.060011,A96147A,311.789061,266.0,5.0,216831,1033119,0.22669774128000006,2.737350950692878,0.0,-0.2104433911144348,-0.16236025292058492,-0.2563741165942464,-8.042874896198677,0.0066465562563956995,0.009741645114666549,1.4273564323350736,1.6100477685572263,189.526653,441259,2093885,1635849,2258370,training,164485,7597,27647
-0.01915714506422524,-0.009020900892773973,-0.00064441238034305,49.0,G2,SA1044-A96147A-R62-C49,0.5893436404580347,-0.14208988056218025,-0.3512148395957036,-0.3290698714467644,-0.2006972876283488,0.0572519408028,0.06045,A96147A,306.741268,261.0,0.0,198845,1026628,0.209332716849,2.7157589429584275,0.0,-0.20188910521390419,-0.1832131895753728,-0.24020323090266313,-7.33241060854059,0.006505148339638751,0.009758820347821884,1.4414299597928832,1.6131408934086313,186.300929,404837,2080617,1617703,2239396,training,158779,7147,27360
-0.018842913154002296,0.006743360966659483,-0.00940132095597185,100.0,G2,SA1044-A96147A-R62-C50,0.6315002168369847,-0.07590231992315732,-0.14229910056308098,-0.12058739890671648,0.0060780788164188455,0.0553026997375,0.058523,A96147A,310.3398,263.0,14.0,199711,997345,0.216510215679,2.636158556235901,0.0,-0.13308836769604734,-0.010878111511862248,-0.1078051992089025,-31.310924665958474,0.0054170335145174815,0.007914053161885185,1.092738277049782,1.2987700411186536,190.171891,406218,2020229,1573099,2172848,training,152619,6796,25538
-0.00124441187591729,0.022514125884321716,-0.028802390046766616,118.0,G2,SA1044-A96147A-R63-C45,0.5396086054552878,-0.029199855222858378,0.02960431767083211,0.044223030327476785,0.14354405683595794,0.0253307387295,0.026144,A96147A,372.648351,322.0,25.0,82778,421587,0.21339398192,2.6844988720592973,0.0,-0.03089373052280162,0.1307014536134984,0.055628468650072746,-34.43064959462903,0.002458046378526801,0.00681079700276119,1.4536091723593987,1.1149657710284506,227.223326,168674,856520,711159,914774,training,58254,3118,13345
-0.0076502203377398605,-0.010574554226016145,0.0010632353049716916,48.0,G2,SA1044-A96147A-R63-C49,0.6571516631976927,-0.12992817082448876,-0.26020312388988864,-0.23554834058138666,-0.10183075784042056,0.05670766544580001,0.059792999999999985,A96147A,304.6226680000001,259.0,2.0,188716,1011639,0.202070763014,2.7871414759909765,0.0,-0.19806159610261764,-0.1810960787363982,-0.2338236904071451,-21.080893327502572,0.00620337966887405,0.008340233937180959,1.197597635278914,1.3731449085147813,184.921108,384519,2051129,1589108,2218998,training,167869,7087,27850
-0.013184337513084099,-0.0071436024029456245,0.0011545226489813336,55.0,G2,SA1044-A96147A-R64-C46,0.6391431560681261,-0.09635140286933226,-0.2205173839665049,-0.19660919850496328,-0.11694598078988155,0.0623999354523,0.066363,A96147A,290.726034,246.0,2.0,230203,1159309,0.215347416288,2.766999677731228,0.0,-0.14789900279640178,-0.11141906862382002,-0.15422878987422597,-22.83128703922008,0.006649300527776697,0.00823204115069274,1.2337830661273084,1.3545953316016324,177.507157,468662,2349933,1772283,2533424,training,183491,8256,31315
-0.015287218220180117,-0.007563843395185482,-0.0005253895467341594,58.0,G2,SA1044-A96147A-R64-C48,0.680116289137383,-0.11746498576105789,-0.24973817438407342,-0.22344008934405973,-0.22976915872994053,0.06341552153419999,0.06693099999999999,A96147A,263.624842,223.0,3.0,237680,1214143,0.211010507185,2.7267160812117304,0.0,-0.1948155310824024,-0.15450963501868709,-0.21762376776438871,-25.402322174787056,0.0069632430453798995,0.0082229408622393,1.3641185715559045,1.3521378059490912,159.34800900000005,483666,2457272,1763265,2733726,training,276454,8306,28985
