PC1,PC2,PC3,breakpoints,cell_cycle_state,cell_id,correlation,correlation0,correlation1,correlation2,correlation3,coverage_breadth,coverage_depth,library_id,mean_insert_size,median_insert_size,num_unique_bk,paired_duplicate_reads,paired_mapped_reads,percent_duplicate_reads,ploidy,pvalue,r_G1b,r_S4,r_ratio,slope,slope0,slope1,slope2,slope3,standard_deviation_insert_size,total_duplicate_reads,total_mapped_reads,total_properly_paired,total_reads,training_context,unmapped_reads,unpaired_duplicate_reads,unpaired_mapped_reads,new_cell_cycle_state,checked,corrected
-0.02101815630678605,0.0001884171464033734,-0.017832606801812406,1.0,S,SA928-A90553C-R62-C48,0.3550557525857732,-0.28396426272287545,-0.27855402019158704,-0.29411861128250955,-0.40954517683815983,0.0474007810114,0.049522000000000004,A90553C,258.08649199999996,221.0,0.0,136680,942804,0.146050753049,1.9191105381888496,1.5619633913693317e-162,-0.2448560213385401,-0.15232952673979866,-0.2490964097065324,48.223031999583576,0.005076081014167395,0.0059981946201986104,1.8370584677559867,1.6597006514319683,151.116803,277279,1898882,1533204,2047690,training,148808,3919,13273,G2,True,True
0.029802008127409883,-0.012647202797406585,-0.021272973229694767,59.0,S,SA928-A90553C-R62-C49,0.5361564035609472,0.19358000496433356,0.241258065279105,0.2328802846326238,0.2254215488166462,0.042266225065599995,0.043842,A90553C,245.16451600000002,210.0,14.0,107315,830577,0.129949825814,1.8611021592007733,0.0,0.08636161465435617,0.28206111144218,0.23662309998733186,-32.81320952608986,0.0017914524234859698,0.0022195507885392363,0.6373430552276981,0.6271761590402821,142.211343,217195,1671777,1323723,1795086,training,123309,2565,10622,S,False,False
0.03348457936264044,-0.0181281334527698,-0.01830342624202729,60.0,S,SA928-A90553C-R62-C50,0.6559822457613003,0.33496290520916777,0.3769886731520473,0.36909366557620776,0.333930577941001,0.0462904136531,0.048223,A90553C,250.61691499999998,214.0,7.0,127443,915568,0.139971666885,1.868030937802127,0.0,0.14802787362014785,0.3508114893067957,0.3132398693317349,-63.364901031660644,0.0006685096391244093,0.0008741098289043057,0.35134431730303856,0.2602956202755665,146.234076,257930,1843074,1471308,1966776,training,123702,3044,11937,S,False,False
0.044697963495844574,0.011057617954346744,-0.0002331432111713381,164.0,S,SA928-A90553C-R62-C51,0.7540234601958667,0.44220168457443737,0.5719104407681174,0.5654263574689761,0.6116913013085121,0.047806659256800006,0.049825,A90553C,232.74801800000003,200.0,46.0,129472,968924,0.134413913564,1.9887205929745408,0.0,0.387183258175581,0.3953358127309452,0.5306601339313327,-109.27028740574984,-0.00023993815557501278,-0.0011359240707699088,-0.4730346577789172,-0.2870365024387536,133.494499,262130,1950558,1507172,2090878,training,140320,3186,12709,S,False,False
-0.015699014041247353,0.0011976187338467196,-0.01794194818910693,1.0,G1,SA928-A90553C-R63-C03,0.3733493794007351,-0.2401619437935299,-0.2398930110100444,-0.25555030823578184,-0.1668155778102878,0.0587423572451,0.062289,A90553C,235.238818,202.0,0.0,185326,1234716,0.151146472092,1.9191105381888496,7.853005944842917e-181,-0.16122203979673136,-0.08029864035582514,-0.1649567562347939,40.03412005576653,0.006199443987887123,0.005635591810568067,1.3773546172521445,1.560710803010416,136.14141,375716,2486105,1921922,2634706,training,148601,5064,16673,G1,False,False
-0.018876946134613208,0.0014512890520234085,-0.018011034617694238,1.0,G1,SA928-A90553C-R63-C05,0.4798894890149713,-0.3238808201269556,-0.3152800793826656,-0.33454597014522897,-0.3632644388903819,0.049770147463499996,0.05172,A90553C,246.44606299999998,211.0,0.0,150984,1006262,0.15103332277200002,1.9191105381888496,0.0,-0.2285811803686728,-0.18119137466738855,-0.25353535218136986,36.95820307010583,0.004984881144480418,0.005559723796754475,1.5527817905371841,1.5405383920747024,143.558009,305979,2026183,1601622,2221968,training,195785,4011,13658,G1,False,False
-0.01746652256293376,0.0026120924199179124,-0.01787094790356149,1.0,G1,SA928-A90553C-R63-C06,0.4684464541645467,-0.25875491467559075,-0.2460474677579779,-0.2641787320649663,-0.22192286767779096,0.0547069119673,0.056911,A90553C,240.38857099999998,206.0,0.0,171682,1123038,0.153964949947,1.9191105381888496,4.5638474078771295e-297,-0.17928016222220933,-0.14696398847874212,-0.19589773560708387,31.95639080179781,0.0053343541534,0.005331237804580047,1.3869400446122488,1.4782309004020415,138.99123899999998,348193,2261795,1771139,2478076,training,216281,4829,15718,G1,False,False
-0.017589060382891663,0.003032573912042263,-0.01764619649643617,1.0,G1,SA928-A90553C-R63-C07,0.4398846599660285,-0.2503843537840569,-0.24067929991926335,-0.25779097758754155,-0.2034870592924012,0.050513486260000004,0.052443,A90553C,238.74730699999998,205.0,0.0,144203,1023621,0.141957648889,1.9191105381888496,3.80633064801053e-258,-0.17327026062887074,-0.1295767816835867,-0.1928658688973245,32.34024500334675,0.004941872236894635,0.005357852374303739,1.3714407771342876,1.4855151531462472,137.42478400000002,292668,2061953,1612926,2268950,training,206997,4262,14711,G1,False,False
-0.02563174778529949,-8.59046193084845e-05,-0.019652342207464764,1.0,G1,SA928-A90553C-R63-C08,0.22209402259624775,-0.3302137569117576,-0.34169286791251924,-0.35455439435821207,-0.2340186845637594,0.04541800898559999,0.047333,A90553C,229.58742999999998,198.0,0.0,148868,957726,0.156710929933,1.9191105381888496,3.2618392568007545e-62,-0.25131376070047706,-0.2004164157648481,-0.2751358912008422,63.50986752783554,0.005602382993896293,0.0066825765090423855,1.5583660290966213,1.8464635265556788,130.820956,302354,1929592,1480258,2191098,training,261506,4618,14139,G1,False,False
-0.015069121500994384,0.0019160110099901548,-0.0170554350014923,1.0,G1,SA928-A90553C-R63-C09,0.5435229264368492,-0.2323468249703905,-0.21044781780906646,-0.23126162682351425,0.03130385843185801,0.051520934908099995,0.053549,A90553C,226.601192,195.0,0.0,146136,1061644,0.13876369418600001,1.9191105381888496,0.0,-0.16609084308059607,-0.12928450174371214,-0.1923291598745876,24.77870701082653,0.004805700454837488,0.005011367995731572,1.0286865216916103,1.390894484775918,128.172122,296652,2138226,1635344,2317914,training,179688,4380,14937,G1,False,False
-0.019776300022459944,0.0011555837310921622,-0.018092070252456592,1.0,G1,SA928-A90553C-R63-C10,0.38670452773557895,-0.2667179357281008,-0.26802373340804153,-0.2841082759189775,-0.3600721801790964,0.042564466620699994,0.044092,A90553C,252.11987599999998,216.0,0.0,119000,841237,0.1424549051,1.9191105381888496,5.837715208790144e-195,-0.1954875829364249,-0.1641885951917843,-0.23550666366313605,39.29307537823901,0.004260739322782097,0.005640125815139551,1.6656778492548268,1.5622669153240465,146.339364,241278,1694095,1357966,1862080,training,167985,3278,11620,G1,False,False
-0.013425788202418827,-0.0012715357554708815,0.16971602531602978,80.0,G1,SA928-A90553C-R63-C12,0.2303488537999246,-0.3659017989327255,-0.3993665102629261,-0.4129279656853613,-0.2384485468286021,0.043023625998400004,0.044639,A90553C,226.89768199999997,195.0,42.0,126538,892828,0.143050319551,5.898485336770867,6.53577593173908e-67,-0.2650931184588524,-0.1710264999484885,-0.2902502192269033,21.674387973453765,0.005429935609818914,0.002205972284615741,0.4908755931425,0.6093032285510437,129.092136,257356,1799241,1374758,2005648,training,206407,4280,13585,G1,False,False
-0.01498372729985389,0.003012005303689127,-0.01705292980661889,1.0,G1,SA928-A90553C-R63-C13,0.5436052512700918,-0.2004216666138129,-0.17555579550766853,-0.19578194098494694,-0.0422757798630686,0.0556075567973,0.057888999999999996,A90553C,232.13768100000001,200.0,0.0,173752,1152871,0.151722667356,1.9191105381888496,0.0,-0.14414976859006887,-0.11084890753543723,-0.16201242194082655,21.25614451798992,0.0049941900164649135,0.0048534910858696895,1.1175312474295864,1.3478710403503005,132.02341,352149,2321401,1795968,2552302,training,230901,4645,15658,G1,False,False
-0.033651443361605006,-4.089664155732032e-05,-0.020134370724305274,3.0,G1,SA928-A90553C-R63-C15,0.05149590933705862,-0.4297062889062196,-0.4625825779780399,-0.47286935898674803,-0.3853119979496414,0.0371148109626,0.038579,A90553C,232.099556,199.0,1.0,117894,776334,0.153097308928,1.9168546567837577,0.0001368741905511082,-0.30889788531804224,-0.2779075660979063,-0.35510260494626433,94.65461379598072,0.005411738818856474,0.00806946441006251,1.9541003880733383,2.224743192116396,133.25018,239471,1564359,1203188,2051368,training,487009,3683,11690,G1,False,False
-0.02288069889521317,0.0019696643576207545,-0.01934316859534693,1.0,G1,SA928-A90553C-R63-C16,0.22304400018573506,-0.30411185757546594,-0.307911732250913,-0.3203522507766703,-0.17951088818690766,0.0447475011288,0.046617,A90553C,228.073247,196.0,0.0,143770,943601,0.15363053411699998,1.9191105381888496,9.602546742281976e-63,-0.20393204635421824,-0.15065611318951722,-0.2273515139052744,59.915725281388255,0.005441285950905646,0.0065066438431289255,1.46053700371582,1.7982309106721417,130.50263,292025,1901140,1451073,2127284,training,226144,4485,13937,G1,False,False
-0.006350581678325177,0.01639735072310908,-0.014755315045454616,8.0,G1,SA928-A90553C-R63-C18,0.3731413181187789,-0.09672733920853394,-0.1020390858518741,-0.11486952365357787,0.046773365213818266,0.041844067414800006,0.04353,A90553C,225.79717999999997,194.0,6.0,122050,872934,0.140977056778,1.926522719948437,1.288056791888718e-180,0.0600440992634977,-0.02004261692331744,0.008474512510499483,16.416835087029927,0.003534035154529808,0.0046129367246477825,0.8973011919417316,1.2821121494234844,129.22040900000002,247948,1759038,1334738,1908744,training,149706,3848,13170,G1,False,False
-0.009104453882709041,0.0009852190929028747,-0.016187217665882773,1.0,G1,SA928-A90553C-R63-C19,0.5471912792700058,-0.02496607960132833,0.0014214543176830625,-0.015119337192169369,-0.1072156946143173,0.047315875169900004,0.049384,A90553C,253.738974,217.0,0.0,127195,936143,0.136787579058,1.9191105381888496,0.0,-0.04909627893750885,-0.0363075733324836,-0.06838826121922302,-0.012497148461413551,0.0033559943740112336,0.0039221198676836055,1.2257411845851651,1.093839951843448,149.117602,257854,1885332,1506157,2039256,training,153924,3464,13046,G1,False,False
-0.01350026964597516,-0.002479438295295849,0.12105521540732657,34.0,G2,SA928-A90553C-R63-C21,0.364535350970563,-0.2382032483855593,-0.2539058518194903,-0.2690668569359844,-0.33163680812703805,0.0498090278651,0.052022000000000006,A90553C,250.93209700000003,215.0,12.0,133677,988832,0.136236487494,3.8446664518208182,7.261569237023541e-172,-0.22179921056235355,-0.1270084178621596,-0.23061430809230815,21.604544172019395,0.005068233517595717,0.002873364786209555,0.8368427293465737,0.7953770546380021,146.053515,271290,1991581,1591236,2148754,training,157173,3936,13917,G2,True,False
-0.00800831343854298,-0.0077776435870599205,-0.01688296961656469,1.0,G2,SA928-A90553C-R63-C22,0.459815197508599,-0.08325499024847463,-0.0663438940763119,-0.08121962008949606,-0.20632106964509067,0.0440111269032,0.045808,A90553C,259.126431,222.0,0.0,124154,868140,0.143924073444,1.9191105381888496,6.533625697221117e-285,-0.12933187771292415,0.03792001488729521,-0.08427020477973741,16.419090441580053,0.0035246951449798025,0.0044939257025448315,1.4439126311006352,1.2484121841399352,152.046343,251558,1748005,1411502,1881258,training,133253,3250,11725,G2,False,False
-0.003502537063757873,-0.00026271029442763606,-0.01609390041238789,1.0,G2,SA928-A90553C-R63-C23,0.5439355270552291,0.07699451768376693,0.10711567024063397,0.09357664836350424,-0.12277538450624592,0.0403988397004,0.042126,A90553C,278.53726800000004,238.0,0.0,110439,779269,0.14247696679400002,1.9191105381888496,0.0,-0.008862063238980155,0.03653141923644476,0.005208168833673987,-14.14819338352801,0.0023205259588809177,0.003244771359973647,1.2768549865967642,0.9086630307787668,166.145372,223497,1568823,1294858,1681420,training,112597,2619,10284,G2,False,False
-0.005890955525455722,0.0024249639970031194,-0.015696376133050482,1.0,G2,SA928-A90553C-R63-C24,0.5913186300936155,0.03339648969309272,0.0697315876189374,0.05296686480577451,-0.12426393860574413,0.0378783547642,0.039306,A90553C,263.547681,226.0,0.0,101135,734237,0.138533784488,1.9191105381888496,0.0,-0.01730735348094955,0.013838626215588463,-0.018115205307389252,-11.825207773200207,0.002304252295063986,0.00339887050224059,1.2170378661906185,0.951182787089118,154.55933000000005,204756,1478283,1202207,1925214,training,446931,2486,9808,G2,False,False
-0.00798567807314102,0.002410684386451145,-0.015996756665321958,1.0,G2,SA928-A90553C-R63-C25,0.5928126292892834,0.004508923061163886,0.03779845482171911,0.01967002045704997,-0.20279307561651486,0.0372469667685,0.038702,A90553C,270.108781,230.0,0.0,89468,711209,0.12659845207999998,1.9191105381888496,0.0,-0.033728840385469624,-0.040174974328751,-0.05548333384230618,-5.860941257431151,0.002420671555634639,0.0036770664565613726,1.3363346928902615,1.027136621216436,160.522832,181290,1432246,1169856,1532774,training,100528,2354,9827,G2,False,False
-0.01903127868058011,0.00016219227390976376,-0.017393624274585486,1.0,G2,SA928-A90553C-R63-C26,0.3850936064999416,-0.2344712348649939,-0.2288265096056325,-0.244364850543903,-0.3277389535615274,0.046212635396600005,0.048194,A90553C,254.07648999999998,217.0,0.0,122671,912808,0.135438255226,1.9191105381888496,3.2046893113169985e-193,-0.19086866370989056,-0.12177698332986568,-0.206308306218774,37.87624310546732,0.004595996057589849,0.005567279772395058,1.6623983424659932,1.5423141956187394,148.69611,248942,1838358,1474608,1986292,training,147934,3600,12742,G2,False,False
-0.007900242226657424,-0.0016927091129828864,-0.016496603913214513,1.0,G2,SA928-A90553C-R63-C27,0.5324393551011715,-0.00735557935872868,0.03216901644231528,0.016998131957259636,-0.1801669676940699,0.0364016709395,0.037798000000000005,A90553C,270.923579,231.0,0.0,85574,690699,0.12475482019200004,1.9191105381888496,0.0,-0.04923211323191309,0.030129255960496888,-0.03312665676404205,-2.40214806096185,0.0024567433738078947,0.003773409507235482,1.3657289296647788,1.052923715348148,160.260523,173489,1390816,1142012,1490188,training,99372,2341,9418,G2,False,False
-0.01624873468749415,0.0011880539443699393,-0.017420650128604963,1.0,G2,SA928-A90553C-R63-C28,0.429284570961026,-0.20653092201008466,-0.20222434048641832,-0.219045385425989,-0.27790625665594826,0.0473914843284,0.049464,A90553C,250.445639,214.0,0.0,127401,942995,0.136169249319,1.9191105381888496,1.2675649002427777e-244,-0.1688321939935243,-0.13799538241773676,-0.1892710025807285,31.63646266543951,0.004495722483292203,0.005299970043654435,1.5395378714830306,1.4694501552539747,146.199376,258588,1899210,1511634,2075174,training,175964,3786,13220,G2,False,False
-0.014017603761715932,0.0008460904561495255,-0.017217965030674208,1.0,G2,SA928-A90553C-R63-C29,0.5030228649565885,-0.16041158909611555,-0.14124485504894185,-0.15915231624353654,-0.297384746616804,0.041469848436199996,0.043121,A90553C,258.017149,221.0,0.0,100604,801313,0.126506285434,1.9191105381888496,0.0,-0.14572634957880645,-0.11113044475249027,-0.15340383928942694,19.540657868514565,0.0035230095568385875,0.004783745602572292,1.5178520940313607,1.328862326789347,150.96206999999995,204103,1613573,1304348,1753680,training,140107,2895,10946,G2,False,False
0.005465104037868289,-0.008096195667666705,-0.014940400551841019,1.0,G2,SA928-A90553C-R63-C30,0.6059743999010542,0.1489454896605401,0.18939728367412792,0.17627983159261876,-0.014319469264936175,0.041336358847900004,0.043138,A90553C,272.25391099999996,232.0,0.0,109157,799307,0.13737998326099998,1.9191105381888496,0.0,0.0380869941291873,0.1699624013991149,0.09973441648293667,-26.476784485980218,0.0019435835200360234,0.002594445121612007,1.0502497753940017,0.7303519977135826,161.008917,221078,1609464,1322399,1721516,training,112052,2764,10849,G2,True,False
-0.002493010448678496,-0.0038028024211028857,-0.015407840828793129,1.0,G2,SA928-A90553C-R63-C31,0.5543487228181669,0.07435640580007118,0.1071600551580458,0.09307612991805048,-0.11761581461368653,0.0357162380546,0.037181,A90553C,275.670053,235.0,0.0,92055,688982,0.134512163667,1.9191105381888496,0.0,-0.005947140556692186,0.07155064366364176,0.01827026935343052,-13.773004154524632,0.0020553838146684144,0.0032355903097351954,1.2519298286361402,0.9058748731209378,164.66042099999999,186671,1387987,1139083,1478616,training,90629,2561,10022,G2,False,False
-0.017830754588507428,0.00020236773905066787,-0.018257067340633912,1.0,G2,SA928-A90553C-R63-C32,0.4318320845527274,-0.2227319300074892,-0.2139507279634662,-0.2310227485171779,-0.38520858144135856,0.042508847791599996,0.044279,A90553C,261.204083,224.0,0.0,112035,832392,0.135748044455,1.9191105381888496,7.890045405717796e-248,-0.2100095123317236,-0.14367854826044754,-0.2300214419383175,34.0020752886455,0.0040642601960318376,0.005386339682699529,1.7163146976059351,1.49287782948868,152.598018,227607,1677026,1361000,1826392,training,149366,3537,12242,G2,False,False
-0.01810577190808297,0.0002451984718868058,-0.017442845994473866,1.0,G2,SA928-A90553C-R63-C33,0.4143540970704396,-0.2341656471648696,-0.2290079891688604,-0.2456082506385384,-0.4898300987407106,0.0238738169448,0.024544,A90553C,284.6891990000001,245.0,0.0,52806,438387,0.12116556771600001,1.9191105381888496,2.2192250953604175e-226,-0.1968306438724821,-0.15633350036892696,-0.2155413419515806,35.329814703934524,0.0022072684249041367,0.005461166691246253,1.8843809825836428,1.5134343062471731,166.266248,106930,882660,740264,1046062,training,163402,1318,5886,G2,False,False
-0.0059896126396879025,-0.0003800266872823989,-0.015884434856829124,1.0,G2,SA928-A90553C-R63-C35,0.5881084197287282,0.02190557382811557,0.05273135279027402,0.03551613729953603,-0.15837871108050106,0.035058263772699993,0.036445,A90553C,265.78045299999997,227.0,0.0,78675,666207,0.119017571689,1.9191105381888496,0.0,-0.047550314170413416,0.003973542467857145,-0.036565912649600615,-6.2625123375472045,0.002240315225223407,0.0036182973385067477,1.2844870733528966,1.0107869053441214,157.046774,159612,1341533,1092522,1454180,training,112647,2262,9119,G2,False,False
-0.00933247577653065,0.0013168362758492105,-0.016950198172138956,1.0,G1,SA928-A90553C-R63-C37,0.4724622684527066,-0.10743210627613056,-0.09129293014652687,-0.1078341567996938,0.08659745950750056,0.0443222804211,0.046506,A90553C,225.61218799999997,195.0,0.0,113724,907972,0.126373307871,1.9191105381888496,7.644932054013709e-303,-0.10324255883590673,-0.05389767722202867,-0.0999333021220868,18.123576459463433,0.0038887730343249295,0.0046504962735120035,0.9374297993233572,1.2919366452212182,126.34655500000001,231050,1828615,1397630,1945784,training,117169,3602,12670,G1,False,False
0.05075257017563305,-0.006528665416190111,-0.011366743572728507,52.0,S,SA928-A90553C-R63-C39,0.7241685665407673,0.42667658350070425,0.5318413818734468,0.5260931808814728,0.5151968376487771,0.0364334590119,0.03773,A90553C,247.90377999999998,211.0,14.0,88691,708469,0.125856006442,1.917660328714148,0.0,0.29585960127419203,0.4116450206128559,0.4627677994074748,-109.78820799605873,-0.0003307014486178676,-0.001148353389305303,-0.2413031016918125,-0.2905873806461867,145.138549,179386,1425661,1127912,1571106,training,145445,2004,8723,S,False,False
0.047553919109424296,-0.0069601010384570654,-0.01183909989579326,63.0,S,SA928-A90553C-R63-C43,0.7260211078062757,0.4088559618564436,0.5223301093014973,0.5162956110889533,0.5609735140095264,0.045430236429300004,0.047283,A90553C,235.12796,201.0,10.0,118693,911861,0.130970061838,1.912020625201418,0.0,0.2800212525340841,0.4050427836709479,0.4527964491957905,-100.0372020628698,-6.142637388318735e-05,-0.0007374420813310563,-0.3430541243449846,-0.17881855601673996,135.968397,240359,1835450,1418848,1962950,training,127500,2973,11728,S,False,False
-0.02876261559079513,0.0016550622014504532,-0.0203985192468023,1.0,S,SA928-A90553C-R63-C45,0.16674287005184374,-0.3437155615130517,-0.3505271151300622,-0.3621184968570395,-0.40186023263248544,0.0258686230315,0.026789999999999998,A90553C,250.28514900000002,214.0,0.0,68147,510357,0.134541277533,1.9191105381888496,1.8474437923765247e-35,-0.2605464973445341,-0.1968362046633531,-0.27691992386685776,72.26079558423449,0.0032455904062874824,0.007071602146669939,2.0111308526623337,1.9525656202009365,145.537715,138311,1028139,818777,1121494,training,93355,2017,7424,G2,True,True
0.006878214116943145,0.007002987841573963,0.1705391753702795,372.0,S,SA928-A90553C-R63-C48,0.7918464873408451,0.4837396164719061,0.5816459500678207,0.5725162215083458,0.670068144964157,0.0479952531506,0.05012,A90553C,225.228675,193.0,169.0,142030,1001973,0.142633731515,5.6506606509829185,0.0,0.5039092252894041,0.30631745334701704,0.4983711599032641,-44.107215023466814,-0.0016327077886159555,-0.0005953220523200465,-0.2880224126967837,-0.15385390631114815,129.507774,287714,2017419,1521248,2192300,training,174881,3654,13473,S,False,False
0.012478788421749985,0.00199399168796133,0.14044081878389095,383.0,S,SA928-A90553C-R63-C49,0.7708324270525928,0.4308154149670393,0.5718557996264687,0.5646387638798575,0.576141525760475,0.0407545354753,0.042283,A90553C,241.615783,207.0,122.0,101879,803560,0.12742620677400002,4.239445697711892,0.0,0.3507838183305301,0.33179758942975546,0.4557613776048446,-44.25769594057288,-0.00047279451555376365,-0.0002693912076323681,-0.07835631572675067,-0.06316079193905091,140.28628500000002,206076,1617391,1268758,1724786,training,107395,2318,10271,S,False,False
0.04816971400369879,0.02003883231196108,-0.007251906786688664,69.0,S,SA928-A90553C-R63-C51,0.7080507344964139,0.43620127757704136,0.5101562006085248,0.5032482474759825,0.5401081714122115,0.038822096367699996,0.040308,A90553C,236.281439,202.0,20.0,106186,782673,0.136467252378,1.9403802771511443,0.0,0.3955731299374691,0.3793630216873553,0.5058669709995356,-116.79919462604437,-0.0005765275975299053,-0.0013205753733760946,-0.4805908209749639,-0.3363757043500051,137.215033,214990,1575748,1219316,1688718,training,112970,2618,10402,S,False,False
0.02668741033166306,-0.018441666664776462,-0.018056392713695333,61.0,S,SA928-A90553C-R63-C52,0.5979013467759827,0.2274933319486796,0.27941927445355663,0.27041867964398564,0.20529290641896444,0.0326624496136,0.033732,A90553C,254.608813,218.0,12.0,84690,632822,0.13451903158700002,1.8805994199162104,0.0,0.096095444466751,0.2994441718204767,0.2434759145357548,-43.65739262005339,0.0010517401448530386,0.0017572122504190494,0.6524953512816334,0.5013785697068476,148.577525,171348,1273961,1023436,1372052,training,98091,1968,8317,S,False,False
-0.011916267562694005,-8.865736404858834e-05,-0.017646527915989856,1.0,G1,SA928-A90553C-R64-C03,0.4305441739824731,-0.1696441841801165,-0.15488350159416714,-0.1712569088448932,0.009614948635032313,0.052870133783099994,0.055885000000000004,A90553C,228.36754900000003,196.0,0.0,167449,1122283,0.150309675067,1.9191105381888496,3.32109737696512e-246,-0.13395360915985602,-0.07311996051258528,-0.12381853246507228,28.63339929109097,0.005140061410507911,0.005122389555354425,1.0900161106222563,1.4207125515419687,131.351256,339616,2259788,1712496,2436794,training,177006,4718,15222,G1,False,False
-0.009741853911980614,0.0021446737714262143,-0.016243827331272994,1.0,G1,SA928-A90553C-R64-C05,0.5583705895586761,-0.044110633205755874,-0.015239827946929716,-0.03269809062736705,0.1748706723377866,0.0416883628976,0.043204,A90553C,229.478526,195.0,0.0,125041,863651,0.145737195372,1.9191105381888496,0.0,-0.059851460253445135,-0.05360361058130613,-0.08051441462607281,1.698070548682958,0.00311895577871984,0.004008547184477289,0.7585735742858823,1.117552557935081,133.59122,253426,1739255,1314964,2020492,training,281237,3344,11952,G1,False,False
-0.01141183796735597,0.002027762980916338,-0.01663549999011147,1.0,G1,SA928-A90553C-R64-C06,0.4878176509959938,-0.06575003138359603,-0.044025633458933004,-0.05928676029767944,-0.05979567910139625,0.0396442501477,0.041246,A90553C,246.235699,209.0,0.0,110630,797700,0.13960297498,1.9191105381888496,0.0,-0.0768935764328891,-0.06524762777112075,-0.0906962932291122,7.908526454888502,0.003087679011348689,0.004271822302726051,1.1685128019320443,1.1892627965286626,145.611477,224244,1606600,1255070,1736346,training,129746,2984,11199,G1,False,False
-0.0069861102826718185,0.0023079683052264354,-0.015572236751996003,1.0,G1,SA928-A90553C-R64-C07,0.6376904013986887,0.012565963748619216,0.05416136555346982,0.03400873401584285,0.4112374714300028,0.046030178437599996,0.047785,A90553C,216.44987799999998,186.0,0.0,132853,972929,0.137573220391,1.9191105381888496,0.0,-0.0270714355237097,-0.01572180150010269,-0.03789977423802239,-7.3835743750346525,0.0031909567251236434,0.0035918427518266227,0.3806533668949146,1.0037755426686077,122.983508,269640,1960178,1443642,2162920,training,202742,3934,14320,G1,False,False
-0.012538104787740605,0.0007954464429023928,-0.017432935439068237,1.0,G1,SA928-A90553C-R64-C08,0.5401936550493498,-0.14498184887667473,-0.12398687252632222,-0.14406557922679256,0.2683924194550069,0.0370246782022,0.03837,A90553C,217.53834700000002,186.0,0.0,123710,795289,0.15650608261600002,1.9191105381888496,0.0,-0.12807912412098033,-0.11285765441045728,-0.14894577388834834,17.313099151164742,0.0032480203261949555,0.004657581200966213,0.6700961866509904,1.294151677554296,124.071477,250654,1601779,1183094,1761788,training,160009,3234,11200,G1,False,False
-0.005018999772410921,0.003057340849518644,-0.016733740690618438,8.0,G1,SA928-A90553C-R64-C09,0.6016508338620705,0.06800926134996482,0.10768052798405578,0.09173168318928124,0.21973567843667996,0.044515739601,0.046512,A90553C,234.755267,199.0,1.0,120444,909194,0.133431799461,1.9005800837898807,0.0,0.02808121585950329,-0.01615253867437247,0.005666733036597967,-17.95264713010244,0.002673607425489052,0.003179314986305832,0.6415251414897516,0.8916495224298702,137.497715,244230,1830749,1401823,1996990,training,166241,3342,12360,G1,False,False
-0.015049341048925928,0.002605915192153804,-0.016947754558515462,1.0,G1,SA928-A90553C-R64-C12,0.5037034609032405,-0.17707026014045096,-0.1564594278588924,-0.17464183165997918,-0.0031058353150827623,0.041899213259099996,0.043338999999999996,A90553C,230.74762900000002,198.0,0.0,115687,852286,0.136758544678,1.9191105381888496,0.0,-0.1506434716360602,-0.13106726221237236,-0.17986007491226003,22.28275561069084,0.003781807661150832,0.004893138012973515,1.0775564659554593,1.3585956015457956,131.949812,234719,1716625,1318228,1867498,training,150873,3345,12052,G1,False,False
-0.015124748193996196,0.0020898518366687406,-0.017686811831376527,1.0,G1,SA928-A90553C-R64-C13,0.5197073041246839,-0.1952658480638725,-0.17173989546468252,-0.19060368090484406,-0.06455593883442517,0.0512814597131,0.053363,A90553C,233.85443700000002,201.0,0.0,158761,1059739,0.15088865948799998,1.9191105381888496,0.0,-0.1580871353139432,-0.11506797171700242,-0.17374770976199466,22.872886370644018,0.004659030034579286,0.004924498990337431,1.1614660766445803,1.3672356033310362,134.577195,321949,2134058,1646909,2389924,training,255866,4427,14579,G1,False,False
-0.017245300921313034,-0.0013246324176489318,0.1655319662286929,9.0,G1,SA928-A90553C-R64-C14,0.02294678990769301,-0.4347169854199493,-0.4674301655722936,-0.4773829240592623,-0.25620493070309264,0.04469813163369999,0.046607,A90553C,218.20485299999999,187.0,7.0,152625,972681,0.158207653061,5.728971962616822,0.08940991796701689,-0.31481876073106146,-0.2501878102481037,-0.3449584323758661,33.61460047604467,0.006975905519988569,0.0027855755673291864,0.5653900078357769,0.7677091224745756,125.213889,310033,1960000,1449106,2244954,training,284954,4783,14638,G1,False,False
-0.016414930300593097,0.0006023221919553941,-0.017502776363599416,1.0,G1,SA928-A90553C-R64-C16,0.4862717784254978,-0.22694202699504984,-0.2085401810285966,-0.2273951392815797,-0.08530424961824416,0.0487604218559,0.050693,A90553C,233.407404,200.0,0.0,152916,1010712,0.152343231729,1.9191105381888496,0.0,-0.17230568441907282,-0.11910628554614912,-0.18576148836231732,28.497407968712373,0.004633124380262144,0.0051525936145056465,1.198607979977183,1.4292265753631803,134.121396,309972,2035010,1568556,2282576,training,247566,4140,13586,G1,False,False
